,DATE (YYYY/MM/DD),MST,Global CMP22 (vent/cor) [W/m^2],Direct sNIP [W/m^2],Azimuth Angle [degrees],Tower Dry Bulb Temp [deg C],Tower Wet Bulb Temp [deg C],Tower Dew Point Temp [deg C],Tower RH [%],Peak Wind Speed @ 6ft [m/s],Avg Wind Direction @ 6ft [deg from N],Station Pressure [mBar],Precipitation (Accumulated) [mm],Moisture,Albedo (CMP11),Cloud Type,Solar Zenith Angle,Snow Depth [cm]
1669,2020/01/11,23:44,-0.97002,0.089018,341.89613,-0.752,-4.699,-12.799,35.14,0.95,18.76,808.832,0.0,0.0,0.0,8,135.18,0.38
1670,2020/08/11,09:35,816.916,782.762,116.13604,28.44,14.499,5.299,22.97,3.2,103.9,817.6619999999999,0.0,0.0,0.1997,8,160.2,0.063
1671,2020/08/23,17:27,72.8435,-0.004938,272.85891000000004,29.37,15.317,6.447,23.57,1.95,32.91,818.7510000000001,0.0,0.0,0.1612,0,39.19,-0.243
1672,2020/06/11,18:25,68.8207,177.459,291.7669,22.42,10.272,-0.528,21.56,0.7,88.0,825.2819999999999,0.0,0.0,0.194,1,93.36,0.755
1673,2020/01/07,10:12,418.885,942.846,151.29248,9.32,1.63,-9.37,23.39,3.7,116.2,821.712,0.0,0.0,0.2253,1,73.9,0.4
1674,2020/03/17,18:18,0.419675,0.652796,270.83699,13.7,5.225,-4.175,27.47,5.7,301.7,810.427,0.0,0.0,0.0,0,117.2,0.706
1675,2020/08/11,20:08,-1.75565,-0.306133,301.5688,25.72,10.727,-3.173,14.18,1.95,283.7,816.64,0.0,0.0,0.0,3,58.94,-0.147
1676,2020/09/11,10:40,852.095,908.194,148.91308999999998,16.61,9.251,3.151,40.52,3.95,62.84,818.6610000000001,0.0,0.0,0.1777,7,64.72,0.078
1677,2020/03/05,09:27,555.465,950.27,130.19433,2.085,-0.639,-4.239,60.33,3.45,151.6,826.927,0.0,0.0,0.2001,0,15.11,0.68
1678,2020/02/09,14:42,126.984,1.55289,220.03095,-4.324,-4.89,-5.79,88.2,2.7,41.58,816.753,4.3180000000000005,0.0,0.8419,0,99.02,17.96
1679,2020/02/15,02:05,-1.1506299999999998,-0.049455,49.69814,3.524,-1.712,-10.612,31.24,0.0,0.0,813.3860000000001,0.0,0.0,0.0,3,16.39,14.03
1680,2020/08/24,18:00,28.5088,-0.044438,277.79292000000004,29.22,14.262,3.802,19.77,2.45,217.2,818.0039999999999,0.0,0.0,0.1935,1,139.05,-0.278
1681,2020/07/02,11:35,1051.46,917.091,157.10067,30.8,13.527,-0.243,13.48,5.2,108.6,818.35,0.0,0.0,0.1709,0,129.46,1.041
1682,2020/01/24,05:23,-1.1276,0.0,97.65265,3.903,-0.991,-8.191,37.69,5.95,272.7,815.688,0.0,0.0,0.0,1,120.87,0.385
1683,2020/09/27,18:01,-1.68583,-0.009875,269.90184,6.0760000000000005,4.02,1.83,74.16,1.45,26.23,824.1160000000001,0.0,0.8,0.0,8,78.78,-0.147
1684,2020/09/28,02:38,-1.3050700000000002,0.281449,56.10484,5.226,2.064,-1.536,60.69,0.0,0.0,826.6089999999999,0.0,0.0,0.0,0,116.53,-0.099
1685,2020/12/30,10:29,442.648,990.661,156.30839,4.303,-1.509,-11.709,26.8,2.45,105.1,816.438,0.0,0.0,0.6372,0,122.1,3.07
1686,2020/03/11,16:18,142.997,166.96,248.65039,17.68,6.526,-5.974,18.25,0.0,0.0,810.793,0.0,0.0,0.1564,1,120.98,0.5479999999999999
1687,2020/04/07,20:12,-1.14826,-0.4945239999999999,297.58894,13.9,3.901,-9.599,16.93,1.45,290.4,815.6189999999999,0.0,0.0,0.0,6,66.5,0.737
1688,2020/01/30,07:03,3.56421,0.178037,111.31646,-0.071,-4.303,-12.703,33.51,5.45,288.6,811.9780000000001,0.0,0.0,0.0,0,110.29,0.252
1689,2020/02/05,17:45,-0.534998,0.39564,253.12909,-5.928,-8.499,-15.499,42.46,3.2,283.2,807.925,5.8420000000000005,0.0,0.0,7,136.99,11.06
1690,2020/11/21,00:22,-1.22766,-0.770274,23.62179,2.19,-1.95,-8.55,41.24,1.7,37.9,825.796,0.0,0.0,0.0,8,139.61,0.066
1691,2020/05/20,19:15,3.60543,-0.296261,297.75496,20.5,7.285,-8.015,12.82,8.45,270.5,808.216,0.0,0.0,0.0,0,111.77,0.7609999999999999
1692,2020/06/26,01:26,-1.07149,-0.0493759999999999,20.70539,16.46,12.829,10.629,68.4,0.95,289.7,821.0,0.0,0.0,0.0,0,132.99,1.054
1693,2020/07/10,20:47,-1.89042,-0.192566,313.46086,28.28,11.28,-4.92,10.52,3.7,289.9,820.8539999999999,0.0,0.0,0.0,0,110.45,0.609
1694,2020/01/31,05:03,-0.8660909999999999,0.242332,92.80184,-0.616,-4.91,-14.21,30.54,8.2,269.1,817.342,0.0,0.0,0.0,3,54.41,1.297
1695,2020/02/19,09:41,204.079,0.88031,136.51655,-6.434,-7.473,-9.573,75.96,3.2,30.4,821.765,0.0,0.0,0.6082,1,105.07,10.1
1696,2020/08/10,15:18,737.538,726.488,253.61521,28.47,16.387999999999998,9.588,30.75,3.2,53.59,818.706,0.0,0.0,0.2152,7,147.01,0.095
1697,2020/03/23,05:58,3.5583,5.61803,87.51313,1.505,-2.37,-8.47,43.62,5.2,283.3,816.067,0.0,0.0,0.0,1,161.65,0.727
1698,2020/07/26,15:05,602.238,151.226,254.87676,19.02,17.035999999999998,16.086,83.1,3.45,275.3,824.178,2.286,1.0,0.1778,1,158.33,1.385
1699,2020/09/20,16:00,104.085,0.153061,251.38263,25.79,12.291,1.6909999999999998,20.79,1.2,47.91,818.3510000000001,0.0,0.0,0.1473,0,137.72,-0.174
1700,2020/06/14,09:09,803.37,929.121,101.28339,25.77,13.369000000000002,4.699,25.76,2.95,154.5,814.155,0.0,0.0,0.1819,1,121.56,1.012
1701,2020/04/06,12:56,899.862,941.731,203.43039,20.37,6.992999999999999,-9.107,11.74,4.2,99.4,810.665,0.0,0.0,0.1765,0,49.0,1.11
1702,2020/05/29,12:09,1075.84,926.955,188.05887,26.32,16.214000000000002,10.634,37.4,3.45,128.8,820.567,0.0,0.0,0.1504,3,88.7,1.416
1703,2020/08/05,06:49,234.998,371.886,83.39353,19.34,13.477,9.977,54.63,1.45,284.0,819.6060000000001,0.0,0.0,0.2592,0,105.45,-0.083
1704,2020/08/26,10:15,784.9960000000001,678.436,133.87327,28.99,15.525,7.325,25.59,3.45,40.2,818.3710000000001,0.0,0.0,0.1961,7,35.32,0.154
1705,2020/09/18,14:13,280.681,9.25318,228.25396,24.52,13.423,5.853,30.07,2.45,28.19,820.77,0.0,0.0,0.158,0,96.46,0.125
1706,2020/05/24,12:06,163.611,0.246884,186.04706,11.59,8.071,5.171,64.67,2.45,276.1,814.492,0.254,0.1,0.1479,8,18.39,1.044
1707,2020/01/21,17:50,-0.761753,-0.479714,251.20908,6.688,0.768,-7.232,33.76,0.0,0.0,810.577,0.0,0.0,0.0,0,115.17,0.474
1708,2020/11/01,10:14,570.325,996.454,154.1643,15.49,5.882999999999999,-5.117,22.58,0.0,0.0,826.935,0.0,0.0,0.2175,3,34.11,0.151
1709,2020/03/19,11:00,212.606,1.088,154.43053999999998,0.737,0.682,0.682,99.6,4.95,26.04,807.88,8.38,1.0,0.8032,8,39.63,6.818
1710,2020/02/24,18:41,-0.7271,0.009891,267.05538,-2.602,-6.231,-14.630999999999998,34.67,9.95,275.3,815.0980000000001,0.0,0.0,0.0,3,85.84,4.055
1711,2020/08/03,02:27,-1.32716,-0.004938,36.93925,16.76,10.656,6.156000000000001,49.53,2.95,297.8,820.735,0.0,0.0,0.0,1,92.18,-0.12
1712,2020/12/02,14:40,193.888,66.8762,220.67046,-1.832,-5.242000000000001,-12.242,40.44,2.2,49.51,825.4910000000001,0.0,0.0,0.2533,0,124.24,0.532
1713,2020/09/10,09:08,268.197,3.04655,121.3646,4.333,2.987,1.487,81.7,1.2,232.2,825.596,0.508,0.0,0.1703,7,26.89,0.19
1714,2020/11/10,08:31,303.92,868.875,131.64157,2.911,-2.128,-10.628,32.58,2.45,39.56,809.179,1.778,0.0,0.5819,0,66.85,2.7260000000000004
1715,2020/09/11,04:38,-1.05205,-0.0246879999999999,73.76528,4.832,3.495,2.195,83.0,0.45,265.9,819.807,0.0,0.0,0.0,0,73.1,0.114
1716,2020/05/19,15:11,299.436,55.9788,259.10139,29.29,12.192,-2.678,12.0,3.45,168.6,810.302,0.0,0.0,0.185,4,145.12,1.048
1717,2020/11/06,15:15,112.952,0.197507,232.3682,18.69,7.053999999999999,-5.846,17.32,1.95,18.68,811.597,0.0,0.0,0.1803,0,121.05,0.139
1718,2020/05/30,11:02,423.468,2.23677,141.91968,24.41,15.738,10.938,42.75,2.7,49.12,821.528,0.0,0.0,0.1655,1,169.9,1.3030000000000002
1719,2020/04/27,19:23,-1.10875,-0.19288,294.58784,20.57,8.089,-4.9110000000000005,16.7,3.7,254.0,814.087,0.0,0.0,0.0,4,57.18,1.036
1720,2020/09/14,01:13,-1.39256,-0.296256,26.976470000000003,16.91,7.157,-2.843,25.02,3.95,271.0,824.7410000000001,0.0,0.0,0.0,2,54.58,-0.062
1721,2020/11/13,21:52,-1.29637,-0.2913219999999999,303.03594,11.69,2.044,-13.156,14.21,6.45,262.8,803.2330000000001,0.0,0.0,0.0,7,165.0,0.065
1722,2020/12/16,01:56,-0.950769,0.004938,65.92430999999999,1.241,-3.122,-10.922,35.76,9.7,271.9,810.3510000000001,0.0,0.0,0.0,7,66.72,2.7510000000000003
1723,2020/01/22,08:35,97.7187,3.06622,128.6077,5.589,-0.008,-8.008,34.04,5.7,288.4,812.041,0.0,0.0,0.2005,7,27.57,0.357
1724,2020/11/30,14:37,306.058,911.497,220.38064,13.33,2.351,-17.249000000000002,8.73,2.95,135.6,815.82,0.0,0.0,0.3061,0,67.79,0.531
1725,2020/12/02,18:32,-1.07092,0.177757,258.63812,-4.715,-7.211,-12.911,48.55,2.95,292.7,826.059,0.0,0.0,0.0,0,155.46,0.326
1726,2020/04/02,17:16,68.7083,0.667647,266.48243,-4.552,-4.552,-4.552,100.0,0.0,0.0,815.4739999999999,0.508,1.0,0.5157,0,80.44,1.147
1727,2020/05/09,02:58,-0.8662920000000001,-0.004946,45.67064,7.0920000000000005,3.687,-0.013,60.52,0.0,0.0,819.454,0.0,0.0,0.0,8,122.67,0.962
1728,2020/07/09,17:29,382.985,605.186,282.05094,31.37,16.273,7.273,22.25,3.95,62.62,816.191,0.0,0.0,0.2332,0,68.05,0.955
1729,2020/05/21,19:26,-0.244507,-0.395016,299.67868,16.33,6.555,-3.945,23.65,2.45,270.0,813.073,0.0,0.0,0.0,3,10.57,0.83
1730,2020/11/25,17:13,-1.47432,-0.192569,248.36138,3.364,-0.118,-4.418,54.25,1.45,269.9,808.789,0.0,0.0,0.0,8,99.6,6.042000000000001
1731,2020/07/31,12:48,228.297,5.61415,205.08823,27.16,14.044,5.053999999999999,24.33,3.7,67.42,823.198,0.0,0.0,0.1367,1,129.5,0.053
1732,2020/02/17,09:44,501.727,865.97,137.60526000000002,1.919,-0.698,-4.098,61.79,2.7,130.3,812.825,0.0,0.0,0.6398,7,165.42,9.77
1733,2020/08/11,23:22,-1.6915099999999998,-0.37526,347.15317000000005,23.0,10.368,-0.932,20.13,0.45,283.4,817.4730000000001,0.0,0.0,0.0,0,47.78,-0.371
1734,2020/08/06,03:47,-1.2251299999999998,-0.18763,54.11374,17.39,13.546,11.286,67.36,0.0,0.0,816.943,0.0,0.0,0.0,3,49.56,0.037
1735,2020/07/02,03:24,-1.3221,-0.227131,45.94272,18.56,8.922,0.042,28.66,2.7,279.6,817.676,0.0,0.0,0.0,7,83.23,0.716
1736,2020/07/21,04:15,-1.18128,-0.08394,56.4459,16.53,13.723,12.123,75.18,1.2,287.6,819.695,0.0,0.0,0.0,0,165.67,0.74
1737,2020/02/25,18:59,-0.721444,-0.118692,270.23985,-7.2,-9.225,-14.525,51.88,1.7,26.37,827.015,0.0,0.0,0.0,7,96.87,4.395
1738,2020/07/23,06:57,153.352,49.5249,81.80951999999999,23.46,12.880999999999998,5.481,31.23,1.95,285.0,818.452,0.0,0.0,0.1991,3,160.17,0.813
1739,2020/08/12,13:24,239.878,84.3297,219.87721,32.44,14.045,-0.355,12.17,2.95,163.8,817.1410000000001,0.0,0.0,0.1176,3,58.77,-0.151
1740,2020/04/17,03:46,-0.64544,0.652845,59.09616,-10.28,-10.609000000000002,-11.309,91.2,2.45,284.6,817.622,0.0,0.0,0.0,0,158.72,12.51
1741,2020/12/21,11:27,263.842,19.3754,171.7692,11.05,4.349,-3.2510000000000003,35.36,8.2,274.5,817.5310000000001,0.0,0.0,0.2127,0,117.37,0.447
1742,2020/11/17,17:05,-1.7864400000000002,-0.493768,248.77029,15.9,4.936,-9.654,14.81,1.2,263.3,819.197,0.0,0.0,0.0,0,79.26,-0.018
1743,2020/05/22,08:44,757.204,977.184,100.345,18.77,8.702,-0.698,26.62,5.2,125.1,814.362,0.0,0.0,0.1855,0,135.72,1.093
1744,2020/09/12,10:29,821.6469999999999,1001.39,145.42876,22.61,10.643,0.4429999999999999,22.99,3.95,128.3,820.388,0.0,0.0,0.1793,1,25.07,0.253
1745,2020/06/21,23:07,-1.13817,-0.162943,345.81909,17.97,10.398,4.598,41.17,5.2,287.2,817.918,0.0,0.0,0.0,8,73.11,0.983
1746,2020/07/13,10:22,312.501,3.55013,121.34137,29.01,15.027,6.067,23.44,3.7,126.2,815.3510000000001,0.0,0.0,0.1836,0,76.1,0.866
1747,2020/05/17,05:09,41.2839,312.632,67.48125,6.614,3.767,0.867,66.67,2.45,289.4,818.28,0.0,0.0,0.4393,3,107.29,1.032
1748,2020/03/23,16:11,93.3475,0.484652,251.66607,11.67,4.478,-3.522,33.17,2.2,10.73,810.921,0.0,0.0,0.1452,0,110.33,0.883
1749,2020/05/05,17:11,363.522,636.568,275.88309,18.34,6.853,-6.147,17.25,4.2,39.53,820.437,0.0,0.0,0.2256,0,30.83,1.1
1750,2020/08/30,14:04,193.71400000000003,0.923324,229.70068,26.69,12.488,1.4880000000000002,19.43,7.45,292.7,811.492,0.0,0.0,0.1775,8,133.77,0.154
1751,2020/08/12,08:40,641.612,889.635,104.15807,23.29,14.058,8.277999999999999,38.24,3.95,113.9,818.982,0.0,0.0,0.2039,0,61.44,-0.034
1752,2020/05/18,22:17,-1.1421,-0.325885,333.7084,19.77,11.26,5.06,38.0,1.7,291.6,814.3560000000001,0.0,0.0,0.0,0,28.54,0.913
1753,2020/10/15,01:05,-1.44366,-0.197506,34.78533,4.14,2.108,-0.292,72.6,1.2,185.4,821.698,0.0,0.0,0.0,0,89.98,-0.253
1754,2020/07/10,04:28,-0.5911310000000001,-0.217256,57.55349,19.5,9.652,1.152,29.29,3.2,281.4,819.85,0.0,0.0,0.0,0,164.06,0.647
1755,2020/07/31,19:47,-2.74773,-0.6369520000000001,299.78157000000004,22.31,14.094,9.034,42.71,1.7,301.0,823.6389999999999,0.0,1.0,0.0,6,96.58,-0.099
1756,2020/12/08,01:01,-1.50935,-0.395016,45.5117,7.739,-0.7809999999999999,-18.881,10.86,2.2,256.8,823.691,0.0,0.0,0.0,6,129.22,-0.033
1757,2020/12/31,11:29,493.057,984.811,170.97398,4.714,-0.662,-8.662,34.16,1.2,46.73,811.8810000000001,0.0,0.0,0.4529,0,41.64,3.0410000000000004
1758,2020/07/16,15:54,237.023,0.943099,266.39808,25.74,14.573,7.572999999999999,31.48,4.2,195.7,819.5010000000001,0.0,0.0,0.1841,0,61.13,0.909
1759,2020/05/10,17:22,140.188,190.513,278.71806000000004,14.11,6.147,-2.253,31.46,1.45,1.806,820.433,0.0,0.0,0.1909,3,139.51,0.941
1760,2020/05/12,05:59,29.2498,0.0,75.99826999999999,4.189,4.189,4.189,100.0,0.0,0.0,814.2280000000001,0.254,0.0,0.185,8,99.13,1.069
1761,2020/06/17,19:18,14.9326,0.4937649999999999,299.79938,23.81,12.209,3.609,26.82,3.7,51.35,812.883,0.0,0.0,0.201,3,16.52,0.664
1762,2020/01/30,05:35,-0.7378979999999999,0.024728,97.95041,-0.6920000000000001,-4.504,-11.904000000000002,37.92,2.7,279.2,812.29,0.0,0.0,0.0,0,82.98,0.186
1763,2020/02/25,10:46,311.613,3.01674,152.43633,-5.312,-8.01,-15.01,42.14,9.2,19.78,823.237,0.0,0.0,0.2358,3,50.79,3.98
1764,2020/10/26,05:22,-1.4967,-0.118505,96.32092,-14.72,-15.105,-16.305,86.3,1.7,11.57,819.752,0.0,0.0,0.0,8,166.67,11.6
1765,2020/08/25,23:43,-1.5913700000000002,0.0,353.7637,24.59,12.965,4.765,27.76,4.2,277.3,817.0980000000001,0.0,0.0,0.0,0,57.63,-0.297
1766,2020/10/09,18:21,-2.1531,-0.108627,270.09056,21.84,9.01,-3.69,17.14,1.45,277.1,816.27,0.0,0.0,0.0,7,57.93,-0.223
1767,2020/01/04,13:59,433.36300000000006,949.326,208.23382,15.04,5.21,-6.39,20.83,4.2,131.0,815.078,0.0,0.0,0.2284,1,150.83,0.5670000000000001
1768,2020/05/29,03:12,-1.0611700000000002,-0.108628,45.70029,12.89,11.29,10.29,84.2,0.0,0.0,822.76,0.0,0.0,0.0,0,86.79,1.054
1769,2020/05/15,05:16,12.048,1.23146,68.91593,9.14,7.071000000000001,5.371,77.24,0.95,22.59,816.8739999999999,0.0,0.0,0.2259,0,46.56,1.102
1770,2020/10/02,22:20,-1.57472,-0.330826,324.54032,10.7,4.887,-1.403,42.26,0.0,0.0,823.132,0.0,0.0,0.0,7,122.61,-0.1169999999999999
1771,2020/02/11,17:58,-0.712248,0.019782,256.58709,-3.133,-5.006,-8.306000000000001,64.07,0.0,0.0,809.811,4.8260000000000005,0.0,0.0,0,122.52,23.72
1772,2020/08/25,15:05,481.334,249.09,246.76458,33.74,15.765999999999998,3.776,15.27,3.2,78.56,816.933,0.0,0.0,0.2096,0,62.9,0.026
1773,2020/05/09,03:25,-0.6113649999999999,-0.791301,51.0384,6.1370000000000005,3.229,0.0289999999999999,64.84,2.2,74.78,819.57,0.0,0.0,0.0,7,49.64,0.997
1774,2020/11/08,08:24,287.724,857.159,129.93303999999998,9.24,1.242,-10.658,20.97,5.95,233.7,801.721,0.0,0.0,0.2583,1,96.25,-0.157
1775,2020/12/17,19:56,-1.33825,-0.143192,268.93153,5.502999999999999,-0.4529999999999999,-9.653,29.62,1.2,279.1,805.9860000000001,0.0,0.0,0.0,7,94.84,0.048
1776,2020/05/14,22:26,-0.855914,0.1582579999999999,335.62173,11.37,8.182,5.5920000000000005,67.57,2.45,275.8,815.5110000000001,0.0,0.0,0.0,1,93.95,1.146
1777,2020/01/31,09:26,194.896,53.4261,136.92084,4.575,-1.642,-13.242,22.88,7.45,282.3,817.2639999999999,0.254,0.0,0.462,0,43.62,1.119
1778,2020/06/03,05:10,48.5883,228.931,65.15388,16.64,9.727,4.327,43.94,2.2,295.1,820.053,0.0,0.0,0.3495,3,79.07,0.754
1779,2020/10/27,15:53,187.371,742.171,241.54888,6.144,-0.601,-11.701,23.59,0.95,47.95,815.9860000000001,0.0,0.0,0.4125,0,40.11,5.02
1780,2020/05/30,20:57,-1.03131,-0.004938,316.86704,18.47,12.789,9.189,54.7,5.7,284.3,820.3860000000001,0.0,0.0,0.0,1,85.68,1.119
1781,2020/08/05,20:35,-1.36389,-0.039501,307.62125,21.64,14.151,9.651,46.38,2.95,306.4,817.7310000000001,0.0,0.0,0.0,0,158.54,0.008
1782,2020/02/17,08:02,213.132,639.614,116.87689,1.445,-0.804,-3.604,66.66,1.2,240.1,811.924,0.0,0.0,0.668,0,55.92,9.81
1783,2020/08/15,10:08,804.128,796.133,127.09898,28.17,13.743,3.343,20.34,3.2,110.7,822.275,0.0,0.0,0.1867,0,38.9,0.122
1784,2020/01/29,05:48,-0.727578,0.207711,100.15533,0.095,-3.345,-9.245,45.11,1.7,290.4,815.445,0.0,0.0,0.0,4,126.26,0.357
1785,2020/07/09,08:34,690.929,923.39,95.02295,25.92,12.477,2.077,21.21,3.45,78.93,818.2339999999999,0.0,0.0,0.2005,0,62.05,0.939
1786,2020/11/17,17:20,-1.89019,-0.4641409999999999,251.06062000000003,14.97,4.37,-10.13,15.07,1.2,315.1,819.3560000000001,0.0,0.0,0.0,0,117.63,0.048
1787,2020/08/01,01:30,-1.32948,-0.2913219999999999,22.7237,18.09,11.28,6.38,46.25,3.95,286.4,823.2080000000001,0.0,0.0,0.0,0,33.24,-0.0579999999999999
1788,2020/07/29,03:21,-1.14098,-0.197507,47.6358,19.44,11.403,5.523,40.06,5.2,257.2,817.5930000000001,0.0,0.0,0.0,1,100.34,0.0139999999999999
1789,2020/04/18,11:09,434.468,8.76883,154.97136,10.71,4.936,-1.064,43.44,1.95,29.67,810.784,0.0,0.0,0.3183,3,124.76,0.674
1790,2020/03/19,18:32,-0.582916,-0.385747,273.78768,-2.257,-2.257,-2.257,100.0,3.2,20.06,819.9069999999999,13.97,1.0,0.0,6,150.34,10.38
1791,2020/05/29,16:37,12.5315,-0.952973,275.21599,24.23,15.018,9.718,39.83,1.7,358.1,819.83,0.0,1.0,0.23,7,110.4,1.134
1792,2020/11/07,00:36,-1.8415,-0.370326,29.397540000000003,15.05,5.553999999999999,-5.046,23.37,0.0,0.0,810.3910000000001,0.0,0.0,0.0,0,73.0,-0.083
1793,2020/11/29,05:30,-1.24069,0.28145,104.13927,-1.275,-4.735,-11.835,40.05,0.7,319.5,826.091,0.0,0.0,0.0,7,134.53,0.604
1794,2020/07/27,01:33,-1.1411,-0.167882,23.00418,17.16,13.748,11.848,70.94,1.7,293.4,823.885,0.0,0.0,0.0,1,24.78,1.1840000000000002
1795,2020/05/20,03:58,-0.8865430000000001,-1.13566,55.3488,16.17,11.107,7.707000000000001,57.21,2.7,102.8,811.066,0.0,0.0,0.0,1,95.21,0.7170000000000001
1796,2020/08/06,02:52,-1.18113,-0.592517,43.03246,18.17,13.771,11.191,63.73,1.45,75.07,817.3739999999999,0.0,0.0,0.0,0,99.08,-0.127
1797,2020/12/06,02:57,-1.36999,0.0197509999999999,80.3911,5.205,-1.364,-13.264,21.85,5.95,275.2,821.288,0.0,0.0,0.0,0,141.13,0.289
1798,2020/10/23,21:18,-1.0371,-0.044439,300.37885,-2.994,-3.556,-4.356,89.1,2.45,24.94,815.824,2.286,0.0,0.0,3,54.96,-0.03
1799,2020/02/21,08:30,326.379,884.6260000000001,121.0975,3.774,-2.81,-17.81,15.83,3.2,262.9,823.76,0.0,0.0,0.7044,6,113.19,11.39
1800,2020/05/24,16:22,11.6833,-0.0197509999999999,272.24366000000003,5.808,5.734,5.634,98.8,3.2,16.48,816.9789999999999,23.62,1.0,0.1286,0,57.42,1.003
1801,2020/12/17,05:50,-1.40782,-0.227136,107.37443,2.584,-2.9160000000000004,-13.916,24.76,2.2,252.4,813.7330000000001,0.0,0.0,0.0,7,18.48,0.114
1802,2020/09/25,03:41,-1.78742,-0.429572,68.4847,19.72,8.387,-2.813,21.03,0.95,242.0,815.597,0.0,0.0,0.0,0,124.44,-0.281
1803,2020/04/15,02:14,-0.873461,0.222561,39.37313,0.541,-3.31,-9.91,41.17,3.45,294.2,814.181,0.0,0.0,0.0,7,135.22,0.931
1804,2020/09/03,20:18,-1.73275,-0.1975039999999999,299.07279,21.02,10.939,2.859,30.13,1.7,286.9,821.5989999999999,0.0,0.0,0.0,8,99.76,-0.026
1805,2020/11/02,07:30,147.191,719.3960000000001,118.72837,13.84,3.673,-11.217,14.71,2.95,279.4,827.3639999999999,0.0,0.0,0.311,0,24.17,-0.067
1806,2020/02/28,09:41,563.37,981.126,134.74306,9.41,0.981,-12.819,17.06,2.7,281.8,823.5089999999999,0.0,0.0,0.2005,7,58.81,0.617
1807,2020/11/29,03:48,-1.25761,-0.197508,88.79458000000001,-0.009,-3.933,-11.533,37.06,1.7,20.5,824.8810000000001,0.0,0.0,0.0,8,73.18,0.542
1808,2020/04/28,14:08,706.113,580.359,237.62314,20.85,7.206,-9.194,11.31,9.95,300.8,817.74,0.0,0.0,0.1842,0,104.68,1.247
1809,2020/07/10,21:36,-1.62406,-0.399946,323.30744,26.79,10.564,-5.436,10.98,4.7,272.4,820.934,0.0,0.0,0.0,0,86.37,0.608
1810,2020/12/26,21:31,-1.1540700000000002,-0.350576,285.92983,6.823,0.912,-7.087999999999999,33.87,7.45,298.7,809.559,0.0,0.0,0.0,0,90.35,0.362
1811,2020/09/10,03:01,-1.28347,0.513521,54.69826,1.523,1.257,1.057,96.7,0.0,0.0,825.442,0.254,1.0,0.0,3,147.46,0.139
1812,2020/05/19,12:00,684.659,174.954,181.9219,29.2,11.959,-3.431,11.32,6.7,184.6,811.9839999999999,0.0,0.0,0.1623,0,56.96,1.136
1813,2020/09/17,19:56,-1.61916,-0.009875,291.82199,20.34,8.727,-2.573,20.65,1.7,23.4,823.7339999999999,0.0,0.0,0.0,0,108.62,-0.072
1814,2020/07/04,20:53,-1.28538,-0.18763,315.20142000000004,18.88,13.137,9.637,54.95,2.45,265.8,821.0160000000001,0.254,0.0,0.0,3,127.05,1.006
1815,2020/03/23,09:18,641.975,980.408,124.04102,8.05,1.7480000000000002,-6.452000000000001,32.91,2.95,30.75,815.571,0.0,0.0,0.196,0,38.17,0.7340000000000001
1816,2020/12/22,23:23,-1.08395,0.0,331.72651,-2.812,-6.641,-16.641,29.27,4.45,278.6,807.697,0.0,0.0,0.0,0,40.1,0.344
1817,2020/04/28,21:45,-1.04136,-0.118696,323.26459,9.64,4.524,-0.8759999999999999,47.4,2.45,45.84,823.775,0.0,0.0,0.0,8,112.17,0.7979999999999999
1818,2020/04/10,18:38,1.6163,-0.613209,282.26517,15.56,5.468999999999999,-6.331,20.25,3.7,289.5,809.3969999999999,0.0,0.0,0.0,0,91.82,0.8490000000000001
1819,2020/05/03,18:23,68.9399,253.482,286.3872,18.62,11.829,7.229,47.43,0.95,296.7,813.433,0.0,0.0,0.1504,8,28.16,1.07
1820,2020/12/28,06:09,-1.15831,-0.1086289999999999,109.2114,-1.993,-3.671,-6.271,69.51,0.7,51.55,819.054,0.0,0.0,0.0,0,46.73,0.446
1821,2020/03/16,13:47,791.334,894.2230000000001,214.65182,12.57,7.141,2.141,48.95,6.2,24.4,816.507,0.0,0.0,0.1858,3,54.91,1.122
1822,2020/04/04,15:01,627.375,734.432,241.85312,13.73,5.226,-4.364,26.98,2.7,89.8,810.467,0.0,0.0,0.1945,0,59.11,1.32
1823,2020/11/11,12:46,564.4780000000001,1004.08,197.01525,6.479,-0.615,-12.715,21.03,1.7,9.12,810.613,0.0,0.0,0.2258,7,97.51,0.123
1824,2020/02/25,20:01,-0.794458,-0.791281,280.61851,-8.07,-9.646,-13.746,60.13,1.2,31.58,826.909,0.0,0.0,0.0,0,126.86,4.38
1825,2020/10/25,00:25,-0.775243,-0.6616449999999999,20.71462,-4.478,-5.4270000000000005,-7.027,80.3,4.45,44.83,816.013,0.0,0.0,0.0,3,16.85,-0.019
1826,2020/06/08,09:41,884.702,973.134,109.37028,19.44,10.838,4.258,36.67,6.2,117.9,810.768,0.0,0.0,0.1729,0,134.26,1.187
1827,2020/10/20,21:23,-1.55643,-0.360448,302.64438,8.23,4.225,-0.075,55.71,0.7,250.0,818.4680000000001,0.0,0.0,0.0,0,48.63,-0.122
1828,2020/03/31,12:56,929.775,1030.41,201.57533,17.45,6.97,-4.22,21.52,3.45,126.8,813.307,0.0,0.0,0.1806,0,51.05,1.4340000000000002
1829,2020/11/07,14:39,268.863,193.304,224.92515,21.22,9.314,-1.686,21.07,5.2,194.6,803.84,0.0,0.0,0.2136,1,107.76,0.261
